"","CIKCode","Year","DirectorID","CompanyID","DateStartRole","DirectorName","CompanyName","RoleName","DateEndRole","Seniority","LGBTQ","Ticker","ISIN","Description","AnnouncementDate","cusip.x","has_lgbt","O_AnnouncementDate","AnnouncementDate_p5","AnnouncementDate_p3","AnnouncementDate_p1","AnnouncementDate_m5","AnnouncementDate_m3","AnnouncementDate_m1","DAYDIFF","day","car5","car3","car1","car01","car0","executive","CEO","CFO","Chairman","Independent","duality","Title","SuffixTitle","DOB","DOD","Age","Gender","Nationality","Recreations","DirectorVisible","NetworkSize","Female","BIRTHYEAR","UNIQUE","gvkey","datadate","indfmt","consol","popsrc","datafmt","tic","cusip.y","conm","curcd","fyr","at","ceq","csho","dltt","ni","exchg","costat","prcc_c","sic","btm","roa","atw","roaw","btmw","Lev","Levw","car0w","car01w","car1w","car3w","car5w"
"535",320187,"2018",1113391,22209,2018-02-14,"Doctor Peter Henry","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031",NA,2018-02-14,"654106103",0,2018-02-20,2018-02-21,2018-02-19,2018-02-15,2018-02-07,2018-02-09,2018-02-13,-6,"mercredi",0.0183477002136719,0.0434117673310478,0.0117572993142688,0.0162855476078511,0.0210993755058756,0,0,0,0,1,0,"Doctor","","30 Jul 1969","n.a.",49,"M","","","Yes",7590,0,1969,"1113391_320187",7906,"2019-05-31","INDL","C","D","STD","NKE","654106103","NIKE INC  -CL B","USD",5,23717,9040,1568,3464,4029,11,"A",74.14,3021,0.0777624240956161,0.16987814647721,23717,0.16987814647721,0.0777624240956161,0.146055571952608,0.146055571952608,0.0210993755058756,0.0162855476078511,0.0117572993142688,0.0434117673310478,0.0183477002136719
"536",320187,"2018",33425,22209,2018-11-15,"John Rogers Jr","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031",NA,2018-11-15,"654106103",0,2018-11-18,2018-11-22,2018-11-20,2018-11-16,2018-11-08,2018-11-12,2018-11-14,-3,"jeudi",-0.0204620859152073,-0.0240251185333497,-0.0133358333287486,-0.0202579411575189,-0.0228716689920338,0,0,0,0,1,0,"Mr","","31-mars-58","n.a.",60,"M","American","","Yes",4944,0,1958,"33425_320187",7906,"2019-05-31","INDL","C","D","STD","NKE","654106103","NIKE INC  -CL B","USD",5,23717,9040,1568,3464,4029,11,"A",74.14,3021,0.0777624240956161,0.16987814647721,23717,0.16987814647721,0.0777624240956161,0.146055571952608,0.146055571952608,-0.0228716689920338,-0.0202579411575189,-0.0133358333287486,-0.0240251185333497,-0.0204620859152073
"537",320187,"2019",1621015,22209,2019-11-14,"Thasunda Duckett","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031",NA,2019-11-13,"654106103",0,2019-11-13,2019-11-20,2019-11-18,2019-11-14,2019-11-06,2019-11-08,2019-11-12,1,"mercredi",0.0217073593548629,0.0267465023169955,0.00983327042419494,0.0178744706618196,0.0191242128426535,0,0,0,0,1,0,"Ms","","1974","n.a.",45,"F","","","Yes",5106,1,1974,"1621015_320187",7906,"2020-05-31","INDL","C","D","STD","NKE","654106103","NIKE INC  -CL B","USD",5,31342,8055,1558,12319,2539,11,"A",101.31,3021,0.0510323744822162,0.0810095080084232,31342,0.0810095080084232,0.0510323744822162,0.393050858273244,0.393050858273244,0.0191242128426535,0.0178744706618196,0.00983327042419494,0.0267465023169955,0.0217073593548629
"538",320187,"2022",1468943,22209,2022-09-20,"Mónica Gil","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031",NA,2022-09-20,"654106103",0,2022-09-20,2022-09-27,2022-09-23,2022-09-21,2022-09-13,2022-09-15,2022-09-19,0,"mardi",0.0127103081851284,-0.00399569915769179,-0.0098573959719444,-0.0318138805917768,-0.0291536651258852,0,0,0,0,1,0,"Ms","","1972","n.a.",50,"F","American","","Yes",831,1,1972,"1468943_320187",7906,"2023-05-31","INDL","C","D","STD","NKE","654106103","NIKE INC  -CL B","USD",5,37531,14004,1532,11713,5070,11,"A",117.01,3021,0.0781214611323975,0.135088326983027,37531,0.135088326983027,0.0781214611323975,0.312088673363353,0.312088673363353,-0.0291536651258852,-0.0318138805917768,-0.0098573959719444,-0.00399569915769179,0.0127103081851284
"539",320187,"2022",48076,22209,2022-09-20,"Bob Swan","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031",NA,2022-09-20,"654106103",0,2022-09-20,2022-09-27,2022-09-23,2022-09-21,2022-09-13,2022-09-15,2022-09-19,0,"mardi",0.0127103081851284,-0.00399569915769179,-0.0098573959719444,-0.0318138805917768,-0.0291536651258852,0,0,0,0,1,0,"Mr","","1960","n.a.",62,"M","American","","Yes",7848,0,1960,"48076_320187",7906,"2023-05-31","INDL","C","D","STD","NKE","654106103","NIKE INC  -CL B","USD",5,37531,14004,1532,11713,5070,11,"A",117.01,3021,0.0781214611323975,0.135088326983027,37531,0.135088326983027,0.0781214611323975,0.312088673363353,0.312088673363353,-0.0291536651258852,-0.0318138805917768,-0.0098573959719444,-0.00399569915769179,0.0127103081851284
"540",320187,"2023",1121590,22209,2023-06-01,"Maria Henry","NIKE INC","Independent Director","C","Supervisory Director",0,"NKE","US6541061031","It has been announced that Maria Henry will join this Board",2023-05-09,"654106103",0,2023-05-09,2023-05-16,2023-05-12,2023-05-10,2023-05-02,2023-05-04,2023-05-08,23,"mardi",0,0,0,0,0,0,0,0,0,1,0,"Ms","","1966","n.a.",57,"F","","","Yes",719,1,1966,"1121590_320187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3903.8,NA,NA,783,NA,NA,NA,NA,5000,0.334517503705211,0.0184733569076942,3903.8,0.0184733569076942,0.334517503705211,0.200573799887289,0.200573799887289,0,0,0,0,0
"541",320193,"2004",36160,2355,2004-01-05,"Jim Lawrence","APPLE INC (Apple Computer Inc prior to 01/2007)","Director - SD","2004-01-01","Supervisory Director",0,"AAPL","US0378331005","It has been announced that Jim Lawrence will join this Board",2004-01-05,"037833100",0,2004-01-05,2004-01-12,2004-01-08,2004-01-06,2003-12-29,2003-12-31,2004-01-02,0,"lundi",0.0808643333521105,0.057895495843114,0.0145582313332214,0.0152044535084774,0.0218984120354554,0,0,0,0,0,0,"Mr","MBA","18-oct-52","n.a.",51,"M","American","","Yes",3294,0,1953,"36160_320193",1690,"2004-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,8050,5076,391.444,0,276,14,"A",64.4,3663,0.201356709456263,0.0342857142857143,8050,0.0342857142857143,0.201356709456263,0,0,0.0218984120354554,0.0152044535084774,0.0145582313332214,0.057895495843114,0.0808643333521105
"542",320193,"2004",55417,2355,2004-06-01,"Fred Anderson Jr","APPLE INC (Apple Computer Inc prior to 01/2007)","Director - SD","2006-09-30","Supervisory Director",0,"AAPL","US0378331005","It has been announced that Fred Anderson Jr will join this Board",2004-02-05,"037833100",0,2004-02-05,2004-02-12,2004-02-10,2004-02-06,2004-01-29,2004-02-02,2004-02-04,117,"jeudi",0.024362085115297,0.00140206789298945,0.0121804119318481,0.0193068351617537,0.026335874013536,0,0,0,0,0,0,"Mr","MBA CPA","1945","n.a.",59,"M","American","","Yes",3679,0,1945,"55417_320193",1690,"2004-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,8050,5076,391.444,0,276,14,"A",64.4,3663,0.201356709456263,0.0342857142857143,8050,0.0342857142857143,0.201356709456263,0,0,0.026335874013536,0.0193068351617537,0.0121804119318481,0.00140206789298945,0.024362085115297
"543",320193,"2008",32337,2355,2008-01-04,"Andrea Jung","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","2009-12-01","Supervisory Director",0,"AAPL","US0378331005","It has been announced that Andrea Jung will join this Board",2008-01-04,"037833100",0,2008-01-04,2008-01-11,2008-01-09,2008-01-07,2007-12-30,2008-01-01,2008-01-03,0,"vendredi",-0.119733497756259,-0.0740821228040522,-0.0780142720099476,-0.0737649639124288,-0.0518338687500289,0,0,0,0,1,0,"Mrs","","18-sept-58","n.a.",50,"F","American","","Yes",5690,1,1958,"32337_320193",1690,"2008-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,39572,21030,888.326,0,4834,14,"A",85.35,3663,0.277372482680017,0.122157080764177,39572,0.122157080764177,0.277372482680017,0,0,-0.0518338687500289,-0.0737649639124288,-0.0780142720099476,-0.0740821228040522,-0.119733497756259
"544",320193,"2010",38686,2355,2010-11-16,"Doctor Ron Sugar","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","C","Supervisory Director",0,"AAPL","US0378331005","It has been announced that Doctor Ron Sugar will join this Board",2010-11-16,"037833100",0,2010-11-16,2010-11-23,2010-11-19,2010-11-17,2010-11-09,2010-11-11,2010-11-15,0,"mardi",-0.018581734893586,-0.0346561848380011,-0.0137565950070726,-0.00964132258548579,-0.00372166882263218,0,0,0,0,1,0,"Doctor","","30 Jul 1948","n.a.",62,"M","American","","Yes",7811,0,1948,"38686_320193",1690,"2010-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,75183,47791,915.97,0,14013,14,"A",322.56,3663,0.161753749949529,0.186385220063046,75183,0.186385220063046,0.161753749949529,0,0,-0.00372166882263218,-0.00964132258548579,-0.0137565950070726,-0.0346561848380011,-0.018581734893586
"545",320193,"2011",55422,2355,2011-08-24,"Tim Cook","APPLE INC (Apple Computer Inc prior to 01/2007)","CEO","C","Executive Director",1,"AAPL","US0378331005","It has been announced that Tim Cook will join this Board",2011-08-24,"037833100",0,2011-08-24,2011-08-31,2011-08-29,2011-08-25,2011-08-17,2011-08-19,2011-08-23,0,"mercredi",-0.0203311450500297,0.00219423187870869,0.0160603247201531,0.00031010389575118,-0.00619560343412233,0,1,0,0,0,0,"Mr","MBA","01-nov-60","n.a.",50,"M","American","","Yes",6311,0,1961,"55422_320193",1690,"2011-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,116371,76615,929.277,0,25922,14,"A",405,3663,0.203569914574635,0.222753091405934,116371,0.222753091405934,0.203569914574635,0,0,-0.00619560343412233,0.00031010389575118,0.0160603247201531,0.00219423187870869,-0.0203311450500297
"546",320193,"2011",16457,2355,2011-11-15,"Bob Iger","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","2019-09-10","Supervisory Director",0,"AAPL","US0378331005","It has been announced that Bob Iger will join this Board",2011-11-15,"037833100",0,2011-11-15,2011-11-22,2011-11-18,2011-11-16,2011-11-08,2011-11-10,2011-11-14,0,"mardi",-0.0249397456625356,-0.0517950759229725,0.014205351984246,0.0217678107731923,0.0202517277909796,0,0,0,0,1,0,"Mr","","10 Feb 1951","n.a.",60,"M","American","","Yes",2993,0,1951,"16457_320193",1690,"2011-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,116371,76615,929.277,0,25922,14,"A",405,3663,0.203569914574635,0.222753091405934,116371,0.222753091405934,0.203569914574635,0,0,0.0202517277909796,0.0217678107731923,0.014205351984246,-0.0517950759229725,-0.0249397456625356
"547",320193,"2014",497786,2355,2014-07-15,"Sue Wagner","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","C","Supervisory Director",0,"AAPL","US0378331005",NA,2014-07-16,"037833100",0,2014-07-16,2014-07-23,2014-07-21,2014-07-17,2014-07-09,2014-07-11,2014-07-15,-1,"mercredi",0.00297973560394719,-0.0203602173774773,-0.0328979743473007,-0.0212742183017777,-0.0088895126943907,0,0,0,0,1,0,"Ms","","1961","n.a.",53,"F","American","","Yes",3545,1,1961,"497786_320193",1690,"2014-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,231839,111547,5866.161,28987,39510,14,"A",110.38,3663,0.17227153627289,0.170419989734255,231839,0.170419989734255,0.17227153627289,0.125030732534216,0.125030732534216,-0.0088895126943907,-0.0212742183017777,-0.0328979743473007,-0.0203602173774773,0.00297973560394719
"548",320193,"2015",160070,2355,2015-10-01,"James Bell","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","C","Supervisory Director",0,"AAPL","US0378331005",NA,2015-10-01,"037833100",0,2015-10-01,2015-10-08,2015-10-06,2015-10-02,2015-09-24,2015-09-28,2015-09-30,0,"jeudi",-0.0958842882901158,-0.0647254489597863,-0.0326888005025071,-0.0202518169920402,-0.0095360243651466,0,0,0,0,1,0,"Mr","","04 Jun 1948","n.a.",67,"M","American","","Yes",4955,0,1948,"160070_320193",1690,"2015-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,290479,119355,5578.753,53463,53394,14,"A",105.26,3663,0.20325447590089,0.18381363196651,290479,0.18381363196651,0.20325447590089,0.184051170652612,0.184051170652612,-0.0095360243651466,-0.0202518169920402,-0.0326888005025071,-0.0647254489597863,-0.0958842882901158
"549",320193,"2021",747756,2355,2021-11-09,"Alex Gorsky","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","C","Supervisory Director",0,"AAPL","US0378331005",NA,2021-11-09,"037833100",0,2021-11-11,2021-11-16,2021-11-12,2021-11-10,2021-11-02,2021-11-04,2021-11-08,-2,"mardi",-0.00776275357056848,-0.012601605662022,-0.0054104981326437,0.00105689357879835,0.00791005625584785,0,0,0,0,1,0,"Mr","MBA","24 May 1960","n.a.",61,"M","American","","Yes",8949,0,1960,"747756_320193",1690,"2021-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,351002,63090,16426.786,119381,94680,14,"A",177.57,3663,0.0216290942602913,0.269742052751836,351002,0.230728143568498,0.0216290942602913,0.340114871140335,0.340114871140335,0.00791005625584785,0.00105689357879835,-0.0054104981326437,-0.012601605662022,-0.00776275357056848
"550",320193,"2021",6509,2355,2021-01-04,"Monica Lozano","APPLE INC (Apple Computer Inc prior to 01/2007)","Independent Director","C","Supervisory Director",0,"AAPL","US0378331005",NA,2021-01-04,"037833100",0,2021-01-04,2021-01-11,2021-01-07,2021-01-05,2020-12-28,2020-12-30,2021-01-01,0,"lundi",-0.0714419345055544,-0.0649732031287903,-0.00672692252598311,-0.00672692252598311,-0.00847344753240155,0,0,0,0,1,0,"Ms","","21 Jul 1956","n.a.",65,"F","American","","Yes",7221,1,1956,"6509_320193",1690,"2021-09-30","INDL","C","D","STD","AAPL","037833100","APPLE INC","USD",9,351002,63090,16426.786,119381,94680,14,"A",177.57,3663,0.0216290942602913,0.269742052751836,351002,0.230728143568498,0.0216290942602913,0.340114871140335,0.340114871140335,-0.00847344753240155,-0.00672692252598311,-0.00672692252598311,-0.0649732031287903,-0.0714419345055544
"551",351998,"2011",985550,8717,2011-04-01,"Doug Brown","DATA I/O CORP","Independent Director","2012-04-01","Supervisory Director",0,"DAIO","US2376901029","It has been announced that Doug Brown will join this Board",2011-02-28,"237690102",0,2011-02-28,2011-03-07,2011-03-03,2011-03-01,2011-02-21,2011-02-23,2011-02-25,32,"lundi",-0.0162843964465589,-0.0379365480612902,-0.0649270555624798,-0.0450016649461474,-0.0214686618796901,0,0,0,0,1,0,"Mr","","1955","n.a.",56,"M","","","Yes",1413,0,1955,"985550_351998",3761,"2011-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,31.345,26.469,9.208,0,1.063,14,"A",3.74,3825,0.768600426506595,0.0339129047695007,31.345,0.0339129047695007,0.768600426506595,0,0,-0.0214686618796901,-0.0450016649461474,-0.0649270555624798,-0.0379365480612902,-0.0162843964465589
"552",351998,"2012",347947,8717,2012-06-05,"Brian Crowley","DATA I/O CORP","Independent Director","2019-05-20","Supervisory Director",0,"DAIO","US2376901029","It has been announced that Brian Crowley will join this Board",2012-06-05,"237690102",0,2012-06-05,2012-06-12,2012-06-08,2012-06-06,2012-05-29,2012-05-31,2012-06-04,0,"mardi",0.139645564918641,0.10563165094293,0.0880941114064286,0.0362750861745878,-0.01603710207632,0,0,0,0,1,0,"Mr","","1960","n.a.",52,"M","","","Yes",784,0,1960,"347947_351998",3761,"2012-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,18.822,14.745,7.742,0,-6.429,14,"A",1.65,3825,1.15427068410794,-0.341568377430666,18.822,-0.341568377430666,1.15427068410794,0,0,-0.01603710207632,0.0362750861745878,0.0880941114064286,0.10563165094293,0.139645564918641
"553",351998,"2012",1193655,8717,2012-03-08,"Ken Myer","DATA I/O CORP","Director - SD","2014-05-19","Supervisory Director",0,"DAIO","US2376901029","It has been announced that Ken Myer will join this Board",2012-03-08,"237690102",0,2012-03-08,2012-03-15,2012-03-13,2012-03-09,2012-03-01,2012-03-05,2012-03-07,0,"jeudi",-9.48413482809046e-05,-0.0387547751548253,0.0387363956999313,0.0349048498291729,-0.00447977804338658,0,0,0,0,0,0,"Mr","","n.a.","n.a.",56,"M","","","Yes",3906,0,NA,"1193655_351998",3761,"2012-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,18.822,14.745,7.742,0,-6.429,14,"A",1.65,3825,1.15427068410794,-0.341568377430666,18.822,-0.341568377430666,1.15427068410794,0,0,-0.00447977804338658,0.0349048498291729,0.0387363956999313,-0.0387547751548253,-9.48413482809046e-05
"554",351998,"2012",545099,8717,2012-10-25,"Anthony Ambrose","DATA I/O CORP","President","2012-11-14","Executive Director",0,"DAIO","US2376901029",NA,2012-10-25,"237690102",0,2012-10-28,2012-11-01,2012-10-30,2012-10-26,2012-10-18,2012-10-22,2012-10-24,-3,"jeudi",-0.0264039338594324,0.039182795692816,0.000563899775782747,-0.00398884489172992,-0.0850185903369793,0,0,0,0,0,0,"Mr","","1961","n.a.",51,"M","","","Yes",2944,0,1961,"545099_351998",3761,"2012-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,18.822,14.745,7.742,0,-6.429,14,"A",1.65,3825,1.15427068410794,-0.341568377430666,18.822,-0.341568377430666,1.15427068410794,0,0,-0.0850185903369793,-0.00398884489172992,0.000563899775782747,0.039182795692816,-0.0264039338594324
"555",351998,"2013",372445,8717,2013-01-31,"Alan Howe","DATA I/O CORP","Independent Director","2015-05-21","Supervisory Director",0,"DAIO","US2376901029","It has been announced that Alan Howe will join this Board",2013-01-18,"237690102",0,2013-01-18,2013-01-25,2013-01-23,2013-01-21,2013-01-13,2013-01-15,2013-01-17,13,"vendredi",-0.0911308359148875,-0.0606116266949185,-0.0220882584330478,-0.0359638445302778,-0.0359638445302778,0,0,0,0,1,0,"Mr","","1961","n.a.",52,"M","","","Yes",1668,0,1961,"372445_351998",3761,"2013-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,17.502,12.862,7.786,0,-2.576,14,"A",2.57,3825,0.642777968237913,-0.14718317906525,17.502,-0.14718317906525,0.642777968237913,0,0,-0.0359638445302778,-0.0359638445302778,-0.0220882584330478,-0.0606116266949185,-0.0911308359148875
"556",351998,"2013",326383,8717,2013-01-31,"Mark Gallenberger","DATA I/O CORP","Independent Director","2022-05-19","Supervisory Director",0,"DAIO","US2376901029","It has been announced that Mark Gallenberger will join this Board",2013-01-18,"237690102",0,2013-01-18,2013-01-25,2013-01-23,2013-01-21,2013-01-13,2013-01-15,2013-01-17,13,"vendredi",-0.0911308359148875,-0.0606116266949185,-0.0220882584330478,-0.0359638445302778,-0.0359638445302778,0,0,0,0,1,0,"Mr","MBA","1964","n.a.",49,"M","","","Yes",266,0,1964,"326383_351998",3761,"2013-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,17.502,12.862,7.786,0,-2.576,14,"A",2.57,3825,0.642777968237913,-0.14718317906525,17.502,-0.14718317906525,0.642777968237913,0,0,-0.0359638445302778,-0.0359638445302778,-0.0220882584330478,-0.0606116266949185,-0.0911308359148875
"557",351998,"2019",536652,8717,2019-05-20,"JD Delafield","DATA I/O CORP","Independent Director","2020-10-27","Supervisory Director",0,"DAIO","US2376901029","It has been announced that John Delafield will join this Board",2019-04-03,"237690102",0,2019-04-03,2019-04-10,2019-04-08,2019-04-04,2019-03-27,2019-03-29,2019-04-02,47,"mercredi",-0.0377108878807269,-0.00691314380039744,0.0434863430360934,0.0833978105210145,0.0387465117103672,0,0,0,0,1,0,"Mr","MBA","1966","n.a.",53,"M","","","Yes",2627,0,1966,"536652_351998",3761,"2019-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,28.281,21.53,8.213,1.178,-1.187,14,"A",4.247,3825,0.61724836184779,-0.0419716417382695,28.281,-0.0419716417382695,0.61724836184779,0.0416534068809448,0.0416534068809448,0.0387465117103672,0.0833978105210145,0.0434863430360934,-0.00691314380039744,-0.0377108878807269
"558",351998,"2020",1085380,8717,2020-10-28,"Sally Washlow","DATA I/O CORP","Independent Director","2023-05-18","Supervisory Director",0,"DAIO","US2376901029",NA,2020-10-28,"237690102",0,2020-10-28,2020-11-04,2020-11-02,2020-10-29,2020-10-21,2020-10-23,2020-10-27,0,"mercredi",-0.0879499291828459,-0.0605827319718839,0.114547203201,0.0695139254738263,-0.0353315941816463,0,0,0,0,1,0,"Ms","","1971","n.a.",49,"F","","","Yes",2009,1,1971,"1085380_351998",3761,"2020-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,25.592,19.639,8.416,0.588,-3.964,14,"A",4.12,3825,0.566391108937207,-0.154892153798062,25.592,-0.154892153798062,0.566391108937207,0.0229759299781182,0.0229759299781182,-0.0353315941816463,0.0695139254738263,0.114547203201,-0.0605827319718839,-0.0879499291828459
"559",351998,"2021",1362188,8717,2021-12-17,"Cheemin Bo-Linn","DATA I/O CORP","Independent Director","2023-05-18","Supervisory Director",1,"DAIO","US2376901029",NA,2021-12-17,"237690102",0,2021-12-19,2021-12-24,2021-12-22,2021-12-20,2021-12-12,2021-12-14,2021-12-16,-2,"vendredi",-0.135946002333873,-0.10562380480153,-0.0546808259118324,-0.0263314429227041,0.0366709210969883,0,0,0,0,1,0,"Ms","","1954","n.a.",67,"F","","","Yes",5449,1,1954,"1362188_351998",3761,"2021-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,29.057,19.853,8.621,2.277,-0.555,14,"A",4.61,3825,0.499536897365838,-0.0191003888908008,29.057,-0.0191003888908008,0.499536897365838,0.0783632171249613,0.0783632171249613,0.0366709210969883,-0.0263314429227041,-0.0546808259118324,-0.10562380480153,-0.135946002333873
"560",351998,"2022",837141,8717,2022-02-23,"Ed Smith","DATA I/O CORP","Independent Director","C","Supervisory Director",0,"DAIO","US2376901029",NA,2022-02-23,"237690102",0,2022-02-27,2022-03-02,2022-02-28,2022-02-24,2022-02-16,2022-02-18,2022-02-22,-4,"mercredi",0.0033849437567541,-0.0179968647120592,-0.00529345234030283,0.0324287808780376,0.00266735491989226,0,0,0,0,1,0,"Mr","","1962","n.a.",60,"M","","","Yes",580,0,1962,"837141_351998",3761,"2022-12-31","INDL","C","D","STD","DAIO","237690102","DATA I/O CORP","USD",12,27.165,19.109,8.816,1.5,-1.12,14,"A",3.97,3825,0.54597891628228,-0.041229523283637,27.165,-0.041229523283637,0.54597891628228,0.0552181115405853,0.0552181115405853,0.00266735491989226,0.0324287808780376,-0.00529345234030283,-0.0179968647120592,0.0033849437567541
"561",351998,"2023",2717198,8717,2023-05-18,"William Wentworth","DATA I/O CORP","Independent Director","C","Supervisory Director",0,"DAIO","US2376901029","It has been announced that William Wentworth will join this Board",2023-04-05,"237690102",0,2023-04-05,2023-04-12,2023-04-10,2023-04-06,2023-03-29,2023-03-31,2023-04-04,43,"mercredi",0,0,0,0,0,0,0,0,0,1,0,"Mr","","1965","n.a.",58,"M","","","Yes",59,0,1965,"2717198_351998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3903.8,NA,NA,783,NA,NA,NA,NA,5000,0.334517503705211,0.0184733569076942,3903.8,0.0184733569076942,0.334517503705211,0.200573799887289,0.200573799887289,0,0,0,0,0
"581",354908,"2005",350083,12112,2005-05-10,"General William Crouch","FLIR SYSTEMS INC (De-listed 05/2021)","Independent Director","2021-05-14","Supervisory Director",0,"FLIR","US3024451011","It has been announced that General William Crouch will join this Board",2005-05-10,"302445101",0,2005-05-10,2005-05-17,2005-05-13,2005-05-11,2005-05-03,2005-05-05,2005-05-09,0,"mardi",-0.0658793073344493,-0.0127854684761269,-0.0392559618302791,-0.0133106656390578,-0.0128827502127169,0,0,0,0,1,0,"General","MA","12 Jul 1941","n.a.",63,"M","American","","Yes",5601,0,1942,"350083_354908",28477,"2005-12-31","INDL","C","D","STD","FLIR","302445101","FLIR SYSTEMS INC","USD",12,694.379,368.982,69.216,206.155,90.765,14,"I",22.33,3812,0.238731628025712,0.130713918479678,694.379,0.130713918479678,0.238731628025712,0.296891179024711,0.296891179024711,-0.0128827502127169,-0.0133106656390578,-0.0392559618302791,-0.0127854684761269,-0.0658793073344493
"582",354908,"2009",203498,12112,2009-05-06,"John Wood Jr","FLIR SYSTEMS INC (De-listed 05/2021)","Independent Director","2021-05-14","Supervisory Director",0,"FLIR","US3024451011","It has been announced that John Wood Jr will join this Board",2009-05-06,"302445101",0,2009-05-06,2009-05-13,2009-05-11,2009-05-07,2009-04-29,2009-05-01,2009-05-05,0,"mercredi",0.116934210839412,0.126029064260576,-0.0276289641241717,-0.0146465687209344,-0.0264445622685766,0,0,0,0,1,0,"Mr","","1943","n.a.",66,"M","American","","Yes",541,0,1943,"203498_354908",28477,"2009-12-31","INDL","C","D","STD","FLIR","302445101","FLIR SYSTEMS INC","USD",12,1485.249,1203.749,152.826,58.022,230.213,14,"I",32.73,3812,0.240653780104354,0.154999599393772,1485.249,0.154999599393772,0.240653780104354,0.0390655034947002,0.0390655034947002,-0.0264445622685766,-0.0146465687209344,-0.0276289641241717,0.126029064260576,0.116934210839412
"583",354908,"2013",203817,12112,2013-07-18,"Andy Teich","FLIR SYSTEMS INC (De-listed 05/2021)","President/CEO","2017-06-19","Executive Director",0,"FLIR","US3024451011",NA,2013-07-18,"302445101",0,2013-07-22,2013-07-25,2013-07-23,2013-07-19,2013-07-11,2013-07-15,2013-07-17,-4,"jeudi",0.0657973414903853,-0.0230370151121742,-0.0162953776352416,-0.0158431178549131,-0.0104436611928622,0,1,0,0,0,0,"Mr","","1960","n.a.",53,"M","American","","Yes",1830,0,1960,"203817_354908",28477,"2013-12-31","INDL","C","D","STD","FLIR","302445101","FLIR SYSTEMS INC","USD",12,2343.359,1613.38,140.782,372.528,177.015,14,"I",30.1,3812,0.380735210835385,0.0755390019198936,2343.359,0.0755390019198936,0.380735210835385,0.158971800735611,0.158971800735611,-0.0104436611928622,-0.0158431178549131,-0.0162953776352416,-0.0230370151121742,0.0657973414903853
"584",354908,"2014",334052,12112,2014-03-06,"Cathy Stauffer","FLIR SYSTEMS INC (De-listed 05/2021)","Independent Director","2021-05-14","Supervisory Director",0,"FLIR","US3024451011",NA,2014-03-05,"302445101",0,2014-03-05,2014-03-12,2014-03-10,2014-03-06,2014-02-26,2014-02-28,2014-03-04,1,"mercredi",0.0378855105960331,0.0371424726653997,0.00531339794042585,0.0114786310332159,0.00805202607693644,0,0,0,0,1,0,"Ms","","1959","n.a.",55,"F","American","","Yes",2095,1,1959,"334052_354908",28477,"2014-12-31","INDL","C","D","STD","FLIR","302445101","FLIR SYSTEMS INC","USD",12,2354.023,1609.773,139.579,357.986,200.261,14,"I",32.31,3812,0.356950174274898,0.0850718111080478,2354.023,0.0850718111080478,0.356950174274898,0.152074130116826,0.152074130116826,0.00805202607693644,0.0114786310332159,0.00531339794042585,0.0371424726653997,0.0378855105960331
